Suplr_NPI,Suplr_Prvdr_Last_Name_Org,Suplr_Prvdr_First_Name,Suplr_Prvdr_MI,Suplr_Prvdr_Crdntls,Suplr_Prvdr_Gndr,Suplr_Prvdr_Ent_Cd,Suplr_Prvdr_St1,Suplr_Prvdr_St2,Suplr_Prvdr_City,Suplr_Prvdr_State_Abrvtn,Suplr_Prvdr_State_FIPS,Suplr_Prvdr_Zip5,Suplr_Prvdr_RUCA,Suplr_Prvdr_RUCA_Desc,Suplr_Prvdr_Cntry,Suplr_Prvdr_Spclty_Desc,Suplr_Prvdr_Spclty_Srce,Tot_Suplr_HCPCS_Cds,Tot_Suplr_Benes,Tot_Suplr_Clms,Tot_Suplr_Srvcs,Suplr_Sbmtd_Chrgs,Suplr_Mdcr_Alowd_Amt,Suplr_Mdcr_Pymt_Amt,Suplr_Mdcr_Stdzd_Pymt_Amt,DME_Sprsn_Ind,DME_Tot_Suplr_HCPCS_Cds,DME_Tot_Suplr_Benes,DME_Tot_Suplr_Clms,DME_Tot_Suplr_Srvcs,DME_Suplr_Sbmtd_Chrgs,DME_Suplr_Mdcr_Alowd_Amt,DME_Suplr_Mdcr_Pymt_Amt,DME_Suplr_Mdcr_Stdzd_Pymt_Amt,POS_Sprsn_Ind,POS_Tot_Suplr_HCPCS_Cds,POS_Tot_Suplr_Benes,POS_Tot_Suplr_Clms,POS_Tot_Suplr_Srvcs,POS_Suplr_Sbmtd_Chrgs,POS_Suplr_Mdcr_Alowd_Amt,POS_Suplr_Mdcr_Pymt_Amt,POS_Suplr_Mdcr_Stdzd_Pymt_Amt,Drug_Sprsn_Ind,Drug_Tot_Suplr_HCPCS_Cds,Drug_Tot_Suplr_Benes,Drug_Tot_Suplr_Clms,Drug_Tot_Suplr_Srvcs,Drug_Suplr_Sbmtd_Chrgs,Drug_Suplr_Mdcr_Alowd_Amt,Drug_Suplr_Mdcr_Pymt_Amt,Drug_Suplr_Mdcr_Stdzd_Pymt_Amt,Bene_Avg_Age,Bene_Age_LT_65_Cnt,Bene_Age_65_74_Cnt,Bene_Age_75_84_Cnt,Bene_Age_GT_84_Cnt,Bene_Feml_Cnt,Bene_Male_Cnt,Bene_Race_Wht_Cnt,Bene_Race_Black_Cnt,Bene_Race_Api_Cnt,Bene_Race_Hspnc_Cnt,Bene_Race_Natind_Cnt,Bene_Race_Othr_Cnt,Bene_Ndual_Cnt,Bene_Dual_Cnt,Bene_CC_BH_ADHD_OthCD_V1_Pct,Bene_CC_BH_Alcohol_Drug_V1_Pct,Bene_CC_BH_Tobacco_V1_Pct,Bene_CC_BH_Alz_NonAlzdem_V2_Pct,Bene_CC_BH_Anxiety_V1_Pct,Bene_CC_BH_Bipolar_V1_Pct,Bene_CC_BH_Mood_V2_Pct,Bene_CC_BH_Depress_V1_Pct,Bene_CC_BH_PD_V1_Pct,Bene_CC_BH_PTSD_V1_Pct,Bene_CC_BH_Schizo_OthPsy_V1_Pct,Bene_CC_PH_Asthma_V2_Pct,Bene_CC_PH_Afib_V2_Pct,Bene_CC_PH_Cancer6_V2_Pct,Bene_CC_PH_CKD_V2_Pct,Bene_CC_PH_COPD_V2_Pct,Bene_CC_PH_Diabetes_V2_Pct,Bene_CC_PH_HF_NonIHD_V2_Pct,Bene_CC_PH_Hyperlipidemia_V2_Pct,Bene_CC_PH_Hypertension_V2_Pct,Bene_CC_PH_IschemicHeart_V2_Pct,Bene_CC_PH_Osteoporosis_V2_Pct,Bene_CC_PH_Parkinson_V2_Pct,Bene_CC_PH_Arthritis_V2_Pct,Bene_CC_PH_Stroke_TIA_V2_Pct,Bene_Avg_Risk_Scre,year,organization_name,has_existing_fraud_case,entity_type,role,name,url,component,topics,entity_match_count,avg_charge_per_claim,avg_payment_per_claim,avg_services_per_claim,payment_to_charge_ratio,yoy_growth_tot_clms,yoy_growth_sbmtd_chrgs,yoy_growth_mdcr_pymt_amt,yoy_growth_tot_benes
1639518038,"Creative Care Pharmacy, Llc",,,,,O,14101 N Eastern Ave,Suite A,Edmond,OK,40,73013,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Mass Immunizer Roster Biller,Claim-Specialty,4,,22,1844,9926.69,1774.54,1353.95,1331.26,,1.0,,18.0,18.0,594.0,594.0,420.28,413.92,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,22.0,1826.0,9332.69,1180.54,933.67,917.34,75.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6494285714,2020,"CREATIVE CARE PHARMACY, LLC",True,Organization,Defendant,"Charges Filed Against Dozens in Trafficking Network Responsible for Diverting Over 23 Million Oxycodone, Hydrocodone and Carisoprodol Pills ",https://www.justice.gov/opa/pr/charges-filed-against-dozens-trafficking-network-responsible-diverting-over-23-million,Criminal Division,"[""Opioids"",""Prescription Drugs"",""Health Care Fraud""]",2.0,451.21318181818185,61.54318181818182,83.81818181818181,0.13639491109322444,-26.666666666666668,38.10874020360093,24.51145382146568,
1649894700,Gold Medical Supply Inc,,,,,O,413 Ne Van Loon Ln Ste 120,,Cape Coral,FL,12,33909,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,4,63.0,69,90,237750.0,148012.4,118410.16,109609.22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,63.0,69.0,90.0,237750.0,148012.4,118410.16,109609.22,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.666666667,,21.0,22.0,,38.0,25.0,15.0,17.0,,28.0,0.0,,12.0,51.0,,0.1746031746,0.253968254,0.5238095238,0.4920634921,,0.5873015873,0.5873015873,0.0,,0.2063492063,0.2222222222,0.2222222222,0.2222222222,0.5238095238,0.6666666667,0.6666666667,0.4920634921,0.9206349206,0.9523809524,0.7936507937,0.2698412698,,0.6825396825,0.2698412698,3.8203765441,2020,GOLD MEDICAL SUPPLY INC,True,Organization,Defendant,National Health Care Fraud Enforcement Action Results in 193 Defendants Charged and Over $2.75 Billion in False Claims,https://www.justice.gov/usao-sdfl/pr/national-health-care-fraud-enforcement-action-results-193-defendants-charged-and-over,"USAO - Florida, Southern","[""Health Care Fraud""]",1.0,3445.6521739130435,1716.0892753623189,1.3043478260869565,0.49804483701366986,,,,
1821615071,South Shore Medical Supplies Llc,,,,,O,1975 E Sunrise Blvd Ste 624,,Fort Lauderdale,FL,12,33304,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,10,1125.0,1820,4021,2307400.0,1974105.77,1571828.14,1543862.56,,1.0,17.0,32.0,32.0,9600.0,8294.4,6635.52,6502.72,,9.0,1108.0,1788.0,3989.0,2297800.0,1965811.37,1565192.62,1537359.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.055762082,166.0,475.0,392.0,92.0,700.0,425.0,728.0,256.0,29.0,81.0,,,700.0,425.0,,0.1004444444,0.1724444444,0.0844444444,0.2693333333,0.0453333333,0.328,0.304,0.0275555556,0.0222222222,0.0364444444,0.1217777778,0.1555555556,0.1386666667,0.2728888889,0.2737777778,0.4284444444,0.2053333333,0.6995555556,0.792,0.3084444444,0.1306666667,0.0275555556,0.528,0.1093333333,1.7444257654,2020,SOUTH SHORE MEDICAL SUPPLIES LLC,True,,,,,,,,1267.8021978021977,863.6418351648351,2.2093406593406595,0.6812118141631273,,,,
1831652734,Limitless Medical Supplies Llc,,,,,O,2263 Nw Boca Blvd,Ste 201,Boca Raton,FL,12,33431,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,12,537.0,604,1753,1240650.0,1016597.16,791508.52,771995.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,537.0,604.0,1753.0,1240650.0,1016597.16,791508.52,771995.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.877358491,86.0,203.0,168.0,80.0,345.0,192.0,417.0,92.0,,13.0,,,366.0,171.0,,0.1098696462,0.1806331471,0.113594041,0.3389199255,0.0558659218,0.3724394786,0.3482309125,0.0223463687,0.0279329609,0.0279329609,0.1080074488,0.1638733706,0.1359404097,0.2923649907,0.2718808194,0.4581005587,0.2271880819,0.7094972067,0.8175046555,0.2998137803,0.1322160149,0.0297951583,0.5493482309,0.0931098696,1.5350649225,2020,LIMITLESS MEDICAL SUPPLIES LLC,True,Organization,Defendant,National Health Care Fraud Enforcement Action Results in 193 Defendants Charged and Over $2.75 Billion in False Claims,https://www.justice.gov/usao-sdfl/pr/national-health-care-fraud-enforcement-action-results-193-defendants-charged-and-over,"USAO - Florida, Southern","[""Health Care Fraud""]",1.0,2054.0562913907283,1310.4445695364238,2.902317880794702,0.6379788981582235,1213.0434782608695,1274.224634470536,1306.680871354332,1178.5714285714287
1841725314,Medihealth Medical Solutions Llc,,,,,O,214 Main St N,,Amory,MS,28,38821,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Other Medical Supply Company,Claim-Specialty,18,1470.0,1657,5482,3215059.22,3138990.77,2495387.08,2435813.69,,8.0,,14.0,24.0,3778.21,3750.66,2983.4,2940.51,,10.0,1465.0,1643.0,5458.0,3211281.01,3135240.11,2492403.68,2432873.18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.882963989,,612.0,527.0,,911.0,559.0,951.0,317.0,35.0,134.0,19.0,14.0,910.0,560.0,0.0149659864,0.1149659864,0.2156462585,0.0727891156,0.2850340136,0.0551020408,0.3265306122,0.2965986395,0.0224489796,0.0340136054,0.0333333333,0.125170068,0.1353741497,0.112244898,0.268707483,0.2557823129,0.4476190476,0.1945578231,0.7353741497,0.8102040816,0.3054421769,0.1306122449,0.0142857143,0.5414965986,0.087755102,1.6299801883,2020,MEDIHEALTH MEDICAL SOLUTIONS LLC,True,Defendant,Organization,Florida Business Owners Sentenced in Durable Medical Equipment Bribery Scheme,https://www.justice.gov/usao-ndga/pr/florida-business-owners-sentenced-durable-medical-equipment-bribery-scheme,"USAO - Georgia, Northern","[""Health Care Fraud""]",1.0,1940.2892094146048,1505.966855763428,3.308388654194327,0.7761558681335892,308.128078817734,501.6389390765247,541.2359837471507,262.962962962963
1861930166,Key Medical Llc,,,,,O,1001 Nw 62nd St Ste 310,,Fort Lauderdale,FL,12,33309,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,30,1613.0,3349,14878,3387152.58,2681404.27,2134983.84,2093303.69,,5.0,12.0,14.0,3402.0,1316.49,1083.9,867.12,851.34,,25.0,1612.0,3348.0,11476.0,3385836.09,2680320.37,2134116.72,2092452.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.73799435,184.0,517.0,643.0,269.0,1103.0,510.0,1159.0,328.0,28.0,65.0,,,1146.0,467.0,,0.0880347179,0.1444513329,0.1438313701,0.2176069436,0.0359578425,0.2628642281,0.2355858648,0.0179789213,0.0111593304,0.0347179169,0.0849349039,0.1456912585,0.1184128952,0.2461252325,0.2182269064,0.3533787973,0.172349659,0.6466212027,0.7309361438,0.2529448233,0.1165530068,0.0142591445,0.4178549287,0.0644761314,1.5397975255,2020,KEY MEDICAL LLC,True,,,,,,,,1011.3922305165721,637.4989071364586,4.44252015527023,0.6303181771634273,336.6362451108214,239.9875935714223,211.66460243871882,195.4212454212454
1871691626,Cvs Pharmacy Inc,,,,,O,1702 S Broadway Ave,,Tyler,TX,48,75701,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Clinical Laboratory,Claim-Specialty,14,44.0,207,14648,62129.82,17448.66,13158.0,13086.64,,5.0,39.0,144.0,289.0,18587.63,2850.23,1989.77,2082.08,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,21.0,2299.0,14686.79,7206.46,5741.3,5649.85,73.6,,25.0,14.0,,24.0,20.0,27.0,12.0,0.0,,,0.0,,,0.0,,,,,,0.2727272727,0.2727272727,,0.0,0.0,,,,0.4772727273,,0.8181818182,0.2727272727,0.7954545455,0.8409090909,0.3863636364,,,0.4090909091,,2.2445540184,2020,CVS PHARMACY INC,True,Organization,Defendant,Justice Department Files Nationwide Lawsuit Alleging CVS Knowingly Dispensed Controlled Substances in Violation of the Controlled Substances Act and the False Claims Act ,https://www.justice.gov/opa/pr/justice-department-files-nationwide-lawsuit-alleging-cvs-knowingly-dispensed-controlled,Civil Division,"[""Consumer Protection"",""False Claims Act"",""Health Care Fraud""]",1443.0,300.1440579710145,63.56521739130435,70.76328502415458,0.21178236151336025,-3.7209302325581395,23.17427753606322,46.40675887837155,-24.137931034482758
1982102414,Campbell Medical Group Pllc,,,,,O,1012 Campbell Rd,A,Houston,TX,48,77055,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,General Practice,Claim-Specialty,7,54.0,57,57,108282.0,52506.15,41475.24,40474.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,54.0,57.0,57.0,108282.0,52506.15,41475.24,40474.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.037037037,,34.0,13.0,,29.0,25.0,30.0,,,13.0,0.0,,,,0.0,,,,0.2222222222,,0.2037037037,,0.0,0.0,0.0,,,,0.2407407407,,0.4814814815,,0.6296296296,0.6851851852,0.2777777778,,,0.7407407407,,1.3264290974,2020,CAMPBELL MEDICAL GROUP PLLC,True,Organization,Defendant,Saratoga Orthopedic Surgeon Sentenced To A Year In Prison For Providing False Billing Statement To Health Care Benefit Program,https://www.justice.gov/usao-ndca/pr/saratoga-orthopedic-surgeon-sentenced-year-prison-providing-false-billing-statement,"USAO - California, Northern","[""Health Care Fraud""]",2.0,1899.6842105263158,727.6357894736842,1.0,0.3830298664597994,32.55813953488372,70.38867033831629,48.096978232101876,35.0
1982955613,Lucky Care Pharmacy Inc.,,,,,O,3720 Prince St # 1a,,Flushing,NY,36,11354,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pharmacy,Claim-Specialty,5,16.0,31,48,2856.39,1223.92,663.93,730.91,,3.0,11.0,26.0,38.0,1912.51,280.04,191.25,208.99,*,,,,,,,,,#,,,,,,,,,80.214285714,0.0,,,,,,,0.0,15.0,0.0,0.0,,0.0,16.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.75,0.0,0.75,0.6875,,,0.0,,,1.3523571429,2020,LUCKY CARE PHARMACY INC.,True,Organization,Defendant,Pharmacist Charged in $4 Million Health Care Fraud and Kickback Scheme,https://www.justice.gov/opa/pr/pharmacist-charged-4-million-health-care-fraud-and-kickback-scheme,Criminal Division,"[""Health Care Fraud""]",1.0,92.1416129032258,21.417096774193546,1.5483870967741935,0.23243674708285633,-77.03703703703704,-85.87484626899106,-95.01013485329828,-77.46478873239437
1023784642,Apria Healthcare Llc,,,,,O,28 Research Dr Ste A,,Hampton,VA,51,23666,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Medical Supply Company with Respiratory Therapist,Claim-Specialty,54,768.0,2381,10333,1430941.72,249291.52,199008.45,218298.78,,43.0,759.0,2348.0,6661.0,1386670.44,237500.29,189652.17,209250.74,,6.0,25.0,44.0,1845.0,39087.48,9923.66,7862.23,7705.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.978947368,94.0,440.0,206.0,28.0,363.0,405.0,574.0,151.0,,11.0,,25.0,705.0,63.0,,,0.02734375,,0.0598958333,,0.0572916667,0.0520833333,,,,0.0455729167,0.05859375,0.0364583333,0.0598958333,0.05859375,0.1184895833,0.04296875,0.1901041667,0.203125,0.0677083333,0.0208333333,,0.1145833333,0.01953125,1.2377368421,2021,APRIA HEALTHCARE LLC,True,,,,,,,,600.9835027299454,83.58187736245276,4.339773204535909,0.13907516093667324,,,,
1083631568,K -Va -T Food Stores Inc,,,,,O,416 Eastern Plaza Center,,Newport,TN,47,37821,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Mass Immunizer Roster Biller,Claim-Specialty,10,19.0,76,17941,16017.84,4595.06,3463.64,3394.26,,6.0,19.0,75.0,150.0,9625.19,1494.08,1156.43,1133.17,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,,12.0,17791.0,6392.65,3100.98,2307.21,2261.09,75.066666667,,,,,,,18.0,,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,0.0,0.0,,,,,,,0.6842105263,,0.6315789474,0.6315789474,,,0.0,,,1.4018166667,2021,K -VA -T FOOD STORES INC,True,Organization,Defendant,Food City Agrees to Pay over $8M to Settle False Claims Act Allegations Related to Opioid Dispensing ,https://www.justice.gov/opa/pr/food-city-agrees-pay-over-8m-settle-false-claims-act-allegations-related-opioid-dispensing,Civil Division,"[""False Claims Act"",""Health Care Fraud""]",121.0,210.76105263157896,45.57421052631579,236.06578947368422,0.21623639641799391,-5.0,-19.584110448697835,-16.97353376177269,-9.523809523809524
1124392147,Walgreen Co,,,,,O,1905 W El Camino Real,,Mountain View,CA,6,94040,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Centralized Flu,Claim-Specialty,10,83.0,243,7370,62427.19,18201.12,13838.3,13611.29,,6.0,82.0,233.0,660.0,48329.96,9126.92,6742.5,6657.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,,15.0,6410.0,13567.65,8864.5,6928.04,6789.48,75.918604651,,27.0,38.0,,48.0,35.0,47.0,,24.0,,0.0,,64.0,19.0,0.0,,,,0.1686746988,,0.2168674699,0.1686746988,,,,0.1445783133,0.156626506,,0.3975903614,0.1445783133,1.0,0.2409638554,0.9277108434,0.8915662651,0.2891566265,0.2168674699,,0.3253012048,,1.668049024,2021,WALGREEN CO,True,Organization,Defendant,Walgreen Co. Pays $9.86M to Settle Allegations of Improper Medi Cal Billings ,https://www.justice.gov/usao-edca/pr/walgreen-co-pays-986m-settle-allegations-improper-medi-cal-billings,"USAO - California, Eastern","[""Health Care Fraud""]",11194.0,256.9020164609054,56.9477366255144,30.329218106995885,0.221671037892303,-15.33101045296167,-8.597279171525813,11.322234601817243,-7.777777777777778
1134608292,"Liberty Medical Dme, Llc",,,,,O,2302 Parklake Dr Ne Ste 670,,Atlanta,GA,13,30345,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,7,11.0,15,39,18495.42,15940.92,11055.24,11160.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,11.0,15.0,39.0,18495.42,15940.92,11055.24,11160.84,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.454545455,,,,0.0,,,,,0.0,,0.0,0.0,,,0.0,,0.0,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,1.4427577012,2021,"LIBERTY MEDICAL DME, LLC",True,Defendant,Organization,Florida Business Owners Sentenced in Durable Medical Equipment Bribery Scheme,https://www.justice.gov/usao-ndga/pr/florida-business-owners-sentenced-durable-medical-equipment-bribery-scheme,"USAO - Georgia, Northern","[""Health Care Fraud""]",1.0,1233.0279999999998,737.016,2.6,0.5977285187359899,-98.20574162679426,-98.8234306003656,-99.0869464320995,-98.45722300140253
1265033591,"Acqualina Health Medical Solutions, Inc.",,,,,O,12955 Biscayne Blvd Ste 322,,North Miami,FL,12,33181,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,9,12.0,19,580,41005.6,25431.95,20135.17,19344.75,*,,,,,,,,,,6.0,,13.0,17.0,21872.0,9537.69,7630.15,7078.73,#,,,,,,,,,65.416666667,,,,,,,,,0.0,11.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,4.4556603625,2021,"ACQUALINA HEALTH MEDICAL SOLUTIONS, INC.",True,Organization,Defendant,National Health Care Fraud Enforcement Action Results in 193 Defendants Charged and Over $2.75 Billion in False Claims,https://www.justice.gov/usao-sdfl/pr/national-health-care-fraud-enforcement-action-results-193-defendants-charged-and-over,"USAO - Florida, Southern","[""Health Care Fraud""]",1.0,2158.1894736842105,1059.7457894736842,30.526315789473685,0.49103463917123513,,,,
1306890876,"Southern Respiratory, Inc",,,,,O,724 S Rossiter St,,Mount Dora,FL,12,32757,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,26,802.0,5057,14211,943380.81,454927.31,338186.82,407147.14,,26.0,802.0,5057.0,14211.0,943380.81,454927.31,338186.82,407147.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.635430039,29.0,292.0,354.0,127.0,390.0,412.0,748.0,17.0,,18.0,,17.0,757.0,45.0,,0.1047381546,0.0773067332,0.0972568579,0.246882793,0.0374064838,0.3092269327,0.2905236908,0.0187032419,,0.0137157107,0.1733167082,0.3204488778,0.2194513716,0.3815461347,0.4875311721,0.4027431421,0.2955112219,0.8965087282,0.8802992519,0.4987531172,0.1433915212,0.0336658354,0.536159601,0.1047381546,1.9366506947,2021,"SOUTHERN RESPIRATORY, INC",True,Organization,Defendant,Thomson business owner convicted of Medicare fraud,https://www.justice.gov/usao-sdga/pr/thomson-business-owner-convicted-medicare-fraud,"USAO - Georgia, Southern","[""Health Care Fraud""]",3.0,186.54949772592448,66.87498912398655,2.8101641289301957,0.3584838873285964,-28.249148694665156,-27.80164659370285,-22.550590439645127,-9.276018099547512
1326371634,"A To Z Pharmacy, Inc,",,,,,O,9407 5th Ave,,Brooklyn,NY,36,11209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Pharmacy,Claim-Specialty,25,109.0,712,24724,137213.53,27791.95,20942.61,21088.58,,14.0,106.0,682.0,4924.0,106990.48,20623.34,15383.85,15638.62,*,,,,,,,,,#,,,,,,,,,79.654867257,,,52.0,33.0,72.0,37.0,93.0,0.0,,,0.0,,,,,,,0.1926605505,0.3302752294,,0.5137614679,0.4862385321,,0.0,,0.2110091743,0.2660550459,0.1100917431,0.2844036697,0.2660550459,0.9082568807,0.4770642202,0.9633027523,1.0183486239,0.6513761468,0.2752293578,,0.6972477064,0.2385321101,1.9786902655,2021,"A TO Z PHARMACY, INC,",True,Defendant,Organization,Owner of Florida Pharmacy Sentenced to 15 Years in Prison for $100 Million Compounding Pharmacy Fraud Scheme ,https://www.justice.gov/opa/pr/owner-florida-pharmacy-sentenced-15-years-prison-100-million-compounding-pharmacy-fraud,Criminal Division,"[""Health Care Fraud""]",4.0,192.7156320224719,29.413778089887643,34.7247191011236,0.1526278786064319,-5.066666666666666,-38.25337183446983,-10.947386414663015,-1.8018018018018018
1336187475,San Bdno Medical Orthopaedic Group Inc,,,,,O,1901 W Lugonia Ave,Suite 120,Redlands,CA,6,92374,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Orthopedic Surgery,Claim-Specialty,28,285.0,297,328,123217.06,49187.57,37840.14,34920.73,,2.0,17.0,17.0,17.0,2252.0,926.15,740.88,754.45,,26.0,276.0,281.0,311.0,120965.06,48261.42,37099.26,34166.28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.320284698,45.0,151.0,63.0,26.0,206.0,79.0,168.0,29.0,16.0,65.0,,,149.0,136.0,,0.1192982456,0.0842105263,0.0842105263,0.2421052632,0.0526315789,0.249122807,0.2280701754,,,0.0421052632,0.0912280702,0.0842105263,0.0807017544,0.2315789474,0.1719298246,0.3368421053,0.1473684211,0.6701754386,0.6561403509,0.1824561404,0.1263157895,0.0421052632,0.6,0.0666666667,1.1543394596,2021,"SAN BERNARDINO MEDICAL ORTHOPAEDIC GROUP, INC.",True,Organization,Defendant,Orthopedic Clinics to Pay $2.39 Million to Settle Allegations of Billing Federal Health Care Programs for Reimported Products,https://www.justice.gov/usao-edca/pr/orthopedic-clinics-pay-239-million-settle-allegations-billing-federal-health-care,"USAO - California, Eastern","[""Health Care Fraud""]",20.0,414.8722558922559,127.40787878787879,1.1043771043771045,0.3071014679298467,-6.60377358490566,-0.0178028059299429,0.540215671780984,-6.557377049180328
1437792058,Regional Home Care Inc,,,,,O,205 Billings Farm Rd,,White River Junction,VT,50,5001,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Medical Supply Company with Respiratory Therapist,Claim-Specialty,9,37.0,315,365,77034.32,25368.07,18369.83,14652.42,,9.0,37.0,315.0,365.0,77034.32,25368.07,18369.83,14652.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.933333333,,21.0,,0.0,20.0,17.0,34.0,,0.0,0.0,0.0,,,,,,,,0.2972972973,,0.3243243243,0.2972972973,,,0.0,,,,,,0.2972972973,,0.4594594595,0.5405405405,,,0.0,,,1.1568,2021,REGIONAL HOME CARE INC,True,,,,,,,,244.55339682539685,58.31692063492064,1.1587301587301588,0.23846293444272632,377.2727272727273,143.67261701038723,65.91263178525271,60.86956521739131
1467974428,Alpine Medical,,,,,O,902 Big Horn Ave,,Worland,WY,56,82401,7.0,"Small town core: primary flow within an urban cluster of 2,500 to 9,999",US,Other Medical Supply Company,Claim-Specialty,44,399.0,1942,6071,636905.92,291068.83,221959.13,171203.71,,30.0,372.0,1909.0,6036.0,620347.26,276640.68,210736.98,160049.61,,14.0,32.0,33.0,35.0,16558.66,14428.15,11222.15,11154.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.084832905,41.0,191.0,126.0,41.0,200.0,199.0,380.0,0.0,,14.0,,,340.0,59.0,,0.0501253133,0.1102756892,0.0601503759,0.2030075188,0.0325814536,0.2431077694,0.2205513784,,,,0.0476190476,0.1478696742,0.1052631579,0.1478696742,0.3157894737,0.2882205514,0.1904761905,0.4636591479,0.694235589,0.2380952381,0.1228070175,,0.4260651629,0.037593985,1.1213386062,2021,ALPINE MEDICAL,True,,,,,,,,327.96391349124616,114.29409371781668,3.12615859938208,0.34849594426756153,-24.140625,-16.626321546917264,-4.08634561624354,-1.9656019656019657
1568041010,Myers Professional Services Inc,,,,,O,11595 Kelly Rd Ste 210,,Fort Myers,FL,12,33908,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Other Medical Supply Company,Claim-Specialty,3,289.0,879,4187,2010425.0,1986265.57,1588381.59,1552592.66,,3.0,289.0,879.0,4187.0,2010425.0,1986265.57,1588381.59,1552592.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.334482759,,127.0,120.0,,173.0,116.0,172.0,,,92.0,0.0,,230.0,59.0,,0.0865051903,0.044982699,0.0519031142,0.1730103806,,0.1660899654,0.1522491349,,0.0,,0.124567474,0.1591695502,0.214532872,0.321799308,0.1384083045,0.3356401384,0.0761245675,0.8442906574,0.7750865052,0.2249134948,0.1660899654,,0.3633217993,0.0380622837,1.0933699983,2021,MYERS PROFESSIONAL SERVICES INC,True,Organization,Defendant,Miami Man Who Used Durable Medical Equipment Company as Front for Health Care Fraud Sentenced to Seven Years in Federal Prison,https://www.justice.gov/usao-sdfl/pr/miami-man-who-used-durable-medical-equipment-company-front-health-care-fraud-sentenced,"USAO - Florida, Southern","[""Health Care Fraud""]",1.0,2287.172923777019,1807.0325255972698,4.763367463026166,0.7900725418754742,,,,
